id,rev,name,lat,lng
261307,12001.94,"Tio Chucho Dos",29.9095237,-95.5885407
261328,92646.87,"Lit Night Club",29.5307954,-95.1274918
261340,76807.91,"Cyclone Anaya's Mexican Kitche",29.7602913,-95.4823563
261377,6116.87,"Boulevard Lounges & Cafe",29.656021,-95.263222
261385,1163.88,"Pappas Bar-B-Q",29.7581257,-95.3696298
261393,78371.94,"Buffalo Wild Wings Grill & Bar",30.0628793,-95.5005887
261405,942.99,"Pappas Bar-B-Q",29.8435855,-95.4979633
261468,15767.91,"Hasta La Pasta",30.0111472,-95.5125591
261472,4200,"Hilton Garden Inn-Galleria Are",29.7342305,-95.4664188
261480,53156.87,"Mamacitas Mexican Restaurant",29.9911344,-95.4254453
261492,97007.91,"Arturo's Uptown",29.755382,-95.4583385
261527,20891.94,"Red Robin Restaurant",29.7857878,-95.4647994
261539,242934.93,"City Kitchen",29.7190573,-95.381379
261543,48580,"End Zone Sports Bar & Grill, T",29.7317023,-95.6537292
261547,52468.96,"Los Cucos Mexican Cafe",29.7371281,-95.4824664
261551,18907.91,"Little Los Cucos Mexican Cafe",29.7614493,-95.4181097
261587,30210,"Katz's Deli & Bar",29.7448291,-95.389478
261627,52890.9,"Murphys Irish Pub",29.306915,-94.7931942
261662,5534.93,"Los Arcos Mexican Kitchen & Ba",30.2289924,-95.5088204
261678,77976.87,"Gringo's Mexican Kitchen",30.0111899,-95.5136116
261756,82684.93,"Buffalo Wild Wings Grill & Bar",29.8097558,-95.1645305
261799,55580.9,"Cattleman's Club/Cactus Jacks'",29.68,-95.413181
261823,120250.9,"Cyclone Anaya's Mexican Kitche",29.7521219,-95.3766822
261831,136714.93,"Warehouse Live",29.7520055,-95.3545029
261839,48677.91,"Uni Sushi Restaurant",30.1643582,-95.4618558
261843,19782.99,"Little Napoli Inc",29.7622982,-95.3664589
261855,40850.9,"The Maple Leaf Pub",29.7437044,-95.3809335
261863,1010,"Mila's Taqueria Mexico",29.7296597,-95.5205901
261882,6450.9,"Cabana Beverages, Inc.",29.869322,-95.328381
261894,36816.87,Moments,29.8893659,-95.4127581
261926,105570.9,"Ra Sushi",29.740582,-95.4515725
261954,198160,"Big Texas Dance Hall & Saloon",30.0567563,-95.4377426
261962,13255.97,"Chilis Grill & Bar",29.3065039,-94.7719731
261996,16713.88,"El Jalapeno Mexican Cafe",29.8710661,-95.3293624
262015,16158.96,"Samurai Japanese Steak & Sushi",29.5476114,-95.1294102
262019,72368.96,Venue,29.758644,-95.3633607
262046,44980.9,"Marriott Houston North",29.94195,-95.4038879
262066,11195.97,"Shogun Japanese Grill & Sushi",30.07138,-95.488789
262090,124643.88,"Escalante's Mexican Grille",29.7416563,-95.4465319
262118,112211.94,"The Spot Lounge & Bar",29.724545,-95.372647
262126,66175.97,"Studio Movie Grill",29.9033704,-95.6334107
262138,94520,"Ruby's Diner",29.9871204,-95.3327633
262189,10775.97,"Mi Pueblito Restaurant",29.7288915,-95.5307562
262201,479342.99,"Brennans Of Houston Inc",29.7430491,-95.3814122
262237,13791.94,"Churrascaria Churrascos Ranch",29.733276,-95.391486
262253,76635.97,"Taqueria Arandas No. 36 Inc.",30.116014,-95.4394601
262257,11800,"Crazy Oaks",29.2265674,-94.9119408
262284,4910.9,"Hotel Indigo Houston Galleria",29.7365311,-95.4651436
262316,11453.88,"Las Cascadas Mexican Restauran",30.0510511,-95.4368558
262328,14586.87,"La Finca Cinco Ranch Inc",29.7371789,-95.7790687
262396,86164.93,"On The Rox Sports Bar & Grill",29.9103138,-95.5851032
262404,43307.91,"Ostioneria Michoacan Seafood &",29.9914563,-95.5764359
262432,84126.87,"Alicia's Mexican Grille",29.9749834,-95.7013654
262460,82331.94,"Pf Chang's China Bistro",29.9633777,-95.5490798
262491,63957.91,"Molina's Cantina",29.7708299,-95.4090042
262531,98877.91,"Rookie's Sports Bar And Grill",30.1261952,-95.4672962
262573,257477.91,"221-B Baker St Pub & Grill",30.1608576,-95.4595222
262585,41883.88,"Cheddar's - Webster",29.5231355,-95.1242126
262644,32314.93,"Chili's Grill & Bar",29.861596,-95.6451196
262652,40330,1820,29.75819,-95.352808
262675,72832.99,"Stars Sports Bar & Grill",29.7753185,-95.7789141
262679,4340.9,"Arandas #7",29.6873904,-95.2208438
262690,8108.96,"Man Nam",29.803032,-95.5013765
262702,9510,Yamang,29.79393,-95.540796
262706,136915.97,"Granduca Hospitality Services",29.7577313,-95.4583025
262722,0,"Coppa Ristorante",29.7703495,-95.4182092
262753,17017.91,"3rd Coast Downtown",29.304366,-94.795278
262761,2266.87,"Cafe' Del Sol Mexican Restaura",29.803467,-95.754484
262765,2787.91,"Sushi Tora",29.767311,-95.3915812
262780,118727.91,"Kona Grill",29.7406484,-95.4630733
262788,54755.97,"Johnny Tamale Cantina",29.6396242,-95.1590507
262796,0,"Taqueria Alma Latina",29.9028189,-95.3185864
262800,6538.96,"Crazy Cajun Seafood & Sports",29.8492483,-95.5042804
262820,5248.96,"Berryhill Baja Grill & Cantina",29.5499277,-95.1449435
262877,37054.93,"Zz Gator's Cove",30.029245,-95.244955
262898,6200,Cerritos,29.7349141,-95.3006634
262945,20333.88,"Casa Maria Mexican Restaurant",29.828559,-95.720657
262977,10368.96,"Dosey Doe, Inc.",30.4504221,-95.4955417
263020,24885.97,"Alley Theatre Store",29.7619315,-95.3652663
263024,26547.91,"Nema Beverage Corporation",29.739228,-95.4639173
263028,12740,"V's Thai Restaurant & Bar",29.737245,-95.603618
263036,17462.99,"Alexander The Great",29.735126,-95.466121
263051,185928.96,"Ninfa's On Navigation",29.7567964,-95.3425982
263064,30353.88,"Ninfa's Gulf Freeway",29.668205,-95.2608907
263068,1080,"El Pollo Bravo",29.7163811,-95.4976542
263077,166456.87,"Kirby Lane Venture, Lp",29.7336948,-95.4180624
263081,26197.91,"Chili's Grill & Bar",29.7325207,-95.7740217
263141,82238.96,George,29.747943,-95.388632
263153,163013.88,"The Oceanaire Seafood Room",29.7406484,-95.4630733
263198,34675.97,"Los Cucos Mexican Cafe",29.7914816,-95.3878734
263202,97127.91,"Rpoint5 Ventures Yaga's/Tsunam",29.307287,-94.79508
263206,69568.96,"John's Place",30.007566,-95.546891
263294,12845.97,"Woodrow's Heights",29.7721051,-95.410454
263306,35590,"Woodrow's Bar & Grill",29.732747,-95.476196
263337,183560.9,"Morton's Of Chicago",29.7568842,-95.3642926
263358,167070,"The Goose's Acre Bistro & Iris",30.1601965,-95.4593585
263374,1455.97,"Mission Burritos",29.7381724,-95.4148365
263390,69850.9,"Time Out #4",29.9891982,-95.4259533
263441,16810,"Osaka Japanese Restaurant",29.7441848,-95.3882141
263449,59420.9,"Taqueria Arandas #23",30.0192866,-95.4297795
263467,18060.9,"Wings Pizza N Things #1",29.626499,-95.142357
263511,743761.94,"Hotel Za Za",29.7242904,-95.3901682
263538,63566.87,"Agave Bar",29.8343054,-95.6460607
263546,29324.93,"Joe's Crab Shack",29.6768888,-95.419775
263562,22143.88,"Romero's Las Brazas Mexican Ki",29.9018113,-95.6848098
263593,162538.96,"Coppa Osteria",29.7187005,-95.4151532
263702,59988.96,"Firkin & Phoenix Restaurant &",29.7425187,-95.4077174
263714,1491.94,"Spring Creek Oak Timbers",29.9987028,-95.1880457
263718,1038.96,"Spring Creek Barbeque",29.8627708,-95.645133
263758,3712.99,"Luna's Mexican Restaurant",29.9460485,-95.4126395
263770,20624.93,"Ichibon Steakhouse",29.5446484,-95.021251
263774,25373.88,"Chili's Grill & Bar",29.845974,-95.4995234
263789,50526.87,"Texas Roadhouse",30.0205469,-95.4278229
263797,93798.96,"Hooters Of Pasadena",29.6548181,-95.1573918
263805,55048.96,"Hooters Of Katy",29.7852278,-95.7605677
263876,122476.87,Chuy's,29.7425477,-95.4203372
263880,9632.99,"Sky Bar",29.3049323,-94.7913505
263920,23823.88,"Joe's Crab Shack",29.281671,-94.801755
263928,6427.91,"Mario's Ristorante",29.2773671,-94.8314133
263948,14471.94,"Red Robin Restaurant",29.9914563,-95.5764359
263980,7373.88,"Joe's Crab Shack #0712",29.310373,-94.790115
264007,58947.91,"Crazy Frogs Bar And Grill",29.896836,-95.607847
264031,21338.96,"Joe's Crab Shack",29.7436375,-95.6454444
264035,20303.88,"Joe's Crab Shack",29.9866463,-95.4244137
264043,288942.99,"Local Pour",29.7535059,-95.4069037
264047,39450,"Doubletree Guest Suites Housto",29.7391167,-95.4689223
264059,46492.99,"Kay's Lounge",29.725794,-95.413951
264063,20312.99,"Joe's Crab Shack",29.6174846,-95.2189764
264101,7931.94,"Bongos Sports Y Cafe",29.6952495,-95.4920257
264174,12153.88,"Christian's Tailgate & Grill H",29.7784441,-95.4298605
264178,22727.91,"Bayou City Wings",29.6636026,-95.1859373
264186,54550,Beaver's,29.7670911,-95.3822852
264214,5081.94,"The Talon Bar Company",29.7618278,-95.6440935
264226,33052.99,Float,29.2859368,-94.794369
264328,117731.94,"Main Event",29.5226134,-95.1251032
264417,11772.99,"Kobe Japanese Grill & Sushi",30.1261952,-95.4672962
264464,33394.93,"Chili's Grill & Bar",29.9335064,-95.2521026
264472,191851.94,"Reef Restaurant",29.7457318,-95.3755614
264484,0,"Mg Coffee Inc",29.9407142,-95.2812859
264504,27011.94,"Glitter Karaoke Midtown",29.7458696,-95.376055
264508,82172.99,"Wild Wing Cafe'",29.7870426,-95.7348327
264527,61646.87,"Raffa's Restaurant",30.0322941,-95.17393
264551,23592.99,"Just A Bar",29.689017,-95.62
264562,19777.91,Crabbydaddy,30.116014,-95.4394601
264625,21210,"Casa Grande Mexican Restaurant",29.788549,-95.370594
264629,41982.99,"Palmer Club/Golf Facility",30.188947,-95.5194439
264633,4300.9,"Player Club/Golf Facility",30.1940291,-95.5660994
264637,28735.97,"The Tournament Course At The W",30.1431632,-95.4620363
264641,27176.87,"Oaks/Panther Trail Club/Golf F",30.1434989,-95.4743296
264653,26921.94,"Golden Seafood House",29.808634,-95.382488
264710,78623.88,Boondocks,29.742622,-95.3966718
264741,29310.9,"Berryhill Baja Grill",29.7806697,-95.5379936
264750,0,"Baja Beach Club",29.3333852,-94.7419834
264766,13941.94,"Southwest F & B Llc",29.6850593,-95.5342216
264774,41580,"Racks Bar And Grill",30.0233961,-95.4750023
264841,2826.87,"Raymond C Paul, Post No 880, V",29.299147,-94.792533
264845,120353.88,"Coaches Sports Bar & Grill",29.9982861,-95.1947942
264857,53081.94,"Premier Hospitality, Inc.",29.7162369,-95.3889879
264869,147330,"1308 Cantina",29.7550774,-95.3922865
264873,4977.91,"Teotihuacan Mexican Cafe #1",29.8023412,-95.3609762
264935,27345.97,"Holiday Inn Select Near Greenw",29.731529,-95.421308
264960,1220,"Spring Creek Town Street",29.990954,-95.496241
264983,7920.9,"Hazard Bar & Grill",29.7454,-95.606538
264987,96874.93,"Lupe Tortilla",29.9914563,-95.5764359
264991,82717.91,"Lupe Tortillas",29.732057,-95.416724
265003,173833.88,"Howl At The Moon Saloon-Housto",29.748823,-95.37582
265019,194998.96,Boheme,29.7480668,-95.3860611
265061,19921.94,"Wings N More",29.899435,-95.635214
265101,1185.97,"Hoagie Ranch Inc",29.541092,-95.022638
265117,37478.96,"Silverado Theatre",30.0415272,-95.6053728
265121,27288.96,"Chili's Grill & Bar",29.6148923,-95.4946089
265133,77350.9,"Lucky's Pub",29.7524584,-95.3540548
265137,103822.99,"Ciao Bello",29.7493342,-95.4659542
265141,740.9,"Chipotle Mexican Grill",29.7322181,-95.4390787
265170,14906.87,"150 Bronx Bar",29.7161845,-95.4146333
265186,39654.93,"Ostioneria Michoacan #3",29.7733131,-95.2167313
265194,5645.97,"Jet Lounge",29.749146,-95.364306
265198,1203.88,"Chipotle Mexican Grill",29.7368563,-95.5150293
265209,12554.93,"Wings N More",29.9891982,-95.4259533
265213,5968.96,"Wls Beverage Company",29.7368938,-95.46792
265225,10505.97,"Playa Azul Seafood & Oyster Ba",29.9671509,-95.5842983
265248,48230.9,"Texas Roadhouse",29.7861984,-95.7335476
265259,66527.91,"Soma Japanese Restaurant",29.7707706,-95.4098969
265263,17437.91,"Hungry's Cafe & Bistro",29.7178458,-95.4136269
265275,32047.91,"Las Haciendas Mexican Bar & Gr",29.6132155,-95.2113293
265302,13546.87,"Tampico Seafood Comida Mexican",29.9090276,-95.4134427
265318,17543.88,"La Fisheria",29.7753801,-95.4087833
265322,2100,"Pappas Bar B-Q #4",29.7087972,-95.5068338
265338,25127.91,"Ichibon Japanses Japansese Sea",29.5380164,-95.0994418
265346,2877.91,"Taqueria Mexico",29.7050145,-95.4905078
265354,42650,"Aka Sushi House",29.7388763,-95.4161607
265358,150034.93,"Sam's Boat",29.732019,-95.479801
265362,12204.93,"Carruseles Club",29.8325541,-95.6462104
265370,4328.96,"Taqueria Arandas No 14 Inc",29.7150812,-95.313916
265413,56110.9,"Arena Theatre",29.7019237,-95.5176261
265425,8038.96,"Bombay Brasserie",29.7349598,-95.4586429
265436,2037.91,"Fiesta Loma Linda Mexican Rest",29.7228744,-95.3227229
265498,5405.97,"J-Ds Rest And Upscale Lounge",29.992933,-95.4912852
265510,59158.96,"Lupe Tortilla",29.9904573,-95.4258104
265514,32613.88,"Triple Crown Sports Bar",29.7351724,-95.6332987
265522,35242.99,"The Abbey Pub",29.796265,-95.718403
265530,260422.99,"Brenner's On The Bayou",29.7595602,-95.4199177
265539,554161.94,"Del Frisco's Double Eagle Stea",29.7406484,-95.4630733
265563,46345.97,"Brewskis Pub & Patio Bar",29.9198048,-95.6108682
265580,13141.94,"Au Petit Paris",29.7353765,-95.410073
265610,13497.91,"Berryhill Baja Grill",29.9724886,-95.526431
265688,81534.93,"Mi Rancho Mexican Grill & Bar",29.9366478,-95.2491153
265711,30010,"Chili's Grill & Bar",29.7763336,-95.3834445
265723,3254.93,"Napoli #7 Flying Pizza",29.6421909,-95.15972
265739,30273.88,"Chili's Grill & Bar",29.9247723,-95.4131881
265743,225205.97,"The Grove",29.7527204,-95.3606282
265755,43448.96,"Oporto Cafe",29.7322871,-95.4395531
265807,130065.97,"Shot Bar",29.749617,-95.3778935
265822,19254.93,"Original Mexican Cafe",29.3079348,-94.7836154
265853,7128.96,"Poblano's Mexican Grill Inc",29.7664687,-95.625209
265869,19142.99,"Orleans Seafood Kitchen",29.7870426,-95.7348327
265885,37860.9,"Holiday Inn Houston Airport",29.9380311,-95.3308109
265905,122893.88,Americas,30.1601965,-95.4593585
265937,283781.94,"Perry's Steakhouse & Grille",29.9887229,-95.5557978
265949,48486.87,"Iguana Joe's Mexican Restauran",29.8069935,-95.1624148
265957,165620.9,"Cedar Creek Cafe",29.8035,-95.4177179
265961,18900.9,"Eduardo's Mexican Kitchen",29.5452381,-95.1084467
265989,195886.87,"Perry's Grille & Steakhouse",29.5501734,-95.127138
266009,90358.96,"Cullen's Upscale American Gril",29.6244046,-95.1412776
266016,5327.91,"838 Sushi Asian Restaurant",30.001247,-95.1615969
266024,336921.94,"Perry's Steakhouse & Grille",29.7832482,-95.5385681
266036,387.91,"Houston Event Planning, Inc.",29.7025845,-95.634512
266044,77811.94,Chuy's,29.9141975,-95.6166562
266048,44143.88,"Reserve 101",29.753638,-95.3635175
266060,6290.9,"Mongolian Management Llc",30.167444,-95.4611228
266068,24645.97,"Toro Japanese Steakhouse & Sus",29.9157526,-95.6151773
266092,221784.93,"221-B Baker Street Pub & Grill",29.7432675,-95.7751626
266169,10947.91,"Nate's Westend Seafood & Steak",29.175257,-94.985079
266177,37850.9,Palapa's,29.5436664,-95.018249
266198,18988.96,"Rico's Grill",30.1261952,-95.4672962
266217,83187.91,"Porch Swing Pub",29.770014,-95.3977264
266271,66835.97,"Hungry's Cafe & Bistro",29.7707269,-95.6092244
266329,158883.88,"Chula's Sports Cantina",29.7740976,-95.2376364
266346,0,"Capone's Bar And Oven",29.7422123,-95.4503014
266350,34063.88,"Molly's Pub",29.760246,-95.361956
266369,27734.93,"La Boom",29.721251,-95.5392148
266404,26782.99,"Amf Alpha Lanes",29.547389,-95.13278
266408,20227.91,"Amf Diamond Lanes",30.005013,-95.429018
266412,4455.97,"Sasaki Japanese Restaurant",29.7369361,-95.5219516
266433,77783.88,"Chimichurri's South America Gr",30.0322941,-95.17393
266437,24515.97,"Waza Sushi & Robata Grill",29.9681476,-95.5325126
266505,28577.91,"Two Cities Grill & Cantina",29.6647556,-95.1324424
266549,17424.93,"River Oaks Lounge",29.7528498,-95.4091175
266556,14240.9,"The Golf Club At Cinco Ranch",29.7454052,-95.7673462
266572,54784.93,"La Tapatia Mexican Cafe",29.7307853,-95.4761158
266591,134794.93,Hearsay,29.7630462,-95.3616241
266599,5398.96,"Moody Gardens Golf Course",29.2655149,-94.8690704
266615,29935.97,Secret,29.8743,-95.411557
266658,5634.93,"Hacienda Guanajuato Mexican Re",29.7617183,-95.75234
266677,79963.88,"Lupe Tortillas",29.5417193,-95.1355536
266689,33346.87,Sharky's,30.0322941,-95.17393
266693,450.9,"Mission Burritos #803",29.7432675,-95.7751626
266718,6002.99,"Cielo Azul",29.707709,-95.519676
266781,107146.87,"Viet Restaurant",29.7333189,-95.4191919
266813,4337.91,"Ziggy's Bar And Grill Montrose",29.7483462,-95.385893
266817,30691.94,"Ruchi's El Rincon De Mexico Gr",29.7380601,-95.4967597
266829,35415.97,Chacho's,29.845107,-95.391615
266837,26814.93,"The Den",29.7190842,-95.3377052
266845,21370,"G H A Inc",29.8099506,-95.4428152
266849,21218.96,"Bakkhus Taverna Greek Restaura",29.5441022,-95.0176194
266884,9627.91,"Pericos Mexican Cafe And Bar",29.8120349,-95.4596181
266892,293950,"Sambuca Restaurant",29.7605731,-95.3626966
266929,10580,"Hilton Garden Inn Energy Corri",29.7824472,-95.6034118
266964,7797.91,"Tokyo Steak & Sushi",29.7350901,-95.7623551
266980,8650,"Cleopatra's Palace Banquet Fac",29.9964494,-95.4813812
267025,102230.9,"Hooters Of Nasa",29.5255767,-95.1284409
267072,3745.97,Daqui-Ritas,29.5277989,-95.1276219
267092,0,"Luby's Bevco Inc",29.7050857,-95.4018087
267100,66890.9,"Chilos Seafood Restaurant #2",29.6417232,-95.2414564
267116,611.94,"Comala Mexican Cafe",29.939033,-95.3977404
267120,38756.87,"The Davenport Lounge - Clear L",29.582789,-95.153531
267190,688.96,"Chipotle Mexican Grill",29.5475748,-95.1314538
267209,106506.87,"Mccormick & Schmick's Seafood",29.7545151,-95.3651358
267246,10730.9,"Shogun Japanese Grill & Sushi",29.9958232,-95.5739428
267299,7454.93,"Ruchis El Rincon De Mexico #3",29.7311674,-95.4672106
267315,2170,"Spring Creek Barbeque",29.7854291,-95.7363684
267319,185568.96,"Lucky Strike Houston L L C",29.7546546,-95.3651509
267327,82345.97,"Pappadeaux Seafood Kitchen",29.7357498,-95.5943214
267335,0,"Pappadeaux Seafood Kitchen",29.700138,-95.290958
267343,36540.9,"The Olive Garden Italian Resta",29.5602827,-95.1158204
267347,66062.99,"Masone's, Llc",29.9727241,-95.7017198
267356,19552.99,"Table 7 Bistro",29.758329,-95.362874
267360,2305.97,"Guayaba Latin Grill",29.9550592,-95.5429366
267372,28026.87,"Sheraton West Houston",29.831284,-95.560612
267381,20357.91,"Rob's Place",29.865649,-95.682183
267392,17060.9,"Naam Khao Restaurant & Bar",29.7599956,-95.6263503
267396,8301.94,"Crave Sushi",29.743819,-95.377002
267408,53817.91,"Mariscos Mar Azul",29.654782,-95.567195
267415,52221.94,"Pine Forest Country Club",29.8278184,-95.6751786
267423,13800,"Community Wine Bar",29.7462478,-95.3782651
267450,122298.96,"El Tiempo Cantina",29.9958232,-95.5739428
267454,3146.87,"Tokyo One Sushi & Grill",29.9535332,-95.5365017
267458,13681.94,"Flor De Cuba",29.8342484,-95.6471781
267466,32497.91,Ei8ht,29.7710247,-95.412767
267497,661613.88,"House Of Blues",29.7539291,-95.3640564
267501,9265.97,"Los Faroles Mexican Restaurant",29.8536358,-95.6823855
267513,80267.91,"Taps House Of Beers",29.7706285,-95.4132867
267560,2115.97,"Becks Prime Mc Sportatorium, L",29.7806697,-95.5379936
267579,29770,Hankang,29.7966912,-95.5258214
267624,18605.97,"Black Walnut Cafe",29.7161658,-95.4153375
267628,67331.94,"Chachi's Mexican Bar & Grill",30.0481545,-95.1854024
267648,6560.9,"Las Palomas Mexican Restaurant",30.0493585,-95.2338936
267652,26441.94,"Da Pub",29.6504529,-95.1854333
267656,0,"Black Walnut Cafe",30.1772401,-95.4757429
267664,7686.87,"North China Restaurant",29.7836137,-95.6425288
267699,7404.93,"Seco's Latin Restaurant",29.7225036,-95.4181646
267715,12204.93,"Hornet Operating Llc",29.9378099,-95.3927039
267742,182173.88,"Hubbell & Hudson Market",30.1608342,-95.4585322
267766,212896.87,"Perry's Grill & Steakhouse",29.7432675,-95.7751626
267819,167293.88,"Benjy's On Washington",29.7712781,-95.4213761
267823,83514.93,Crocker,29.748525,-95.389895
267890,96898.96,Swagger,29.728852,-95.4379974
267894,3510,"Cabana Beverages Inc",29.7138061,-95.31474
267919,12672.99,"Zio's Italian Kitchen",29.543853,-95.136586
267927,15767.91,"Bodegas Taco Shop",29.7240441,-95.3878596
267931,2748.96,"Taco De Oro Mexican Restaurant",29.9198633,-95.6854947
267935,278967.91,"Wolfgang Puck @ Verizon Theate",29.7625378,-95.3668464
267958,70623.88,"Mia Bella",29.994345,-95.5721842
267970,63955.97,"The Concert Pub",29.7320984,-95.4781294
267989,0,"La Palapa Ice House",29.8852496,-95.3553952
267993,10373.88,"Great Spirits L L C",29.7386198,-95.384306
268060,141010,"Studio Movie Grill",29.7778768,-95.4946845
268064,38350.9,"Los Cucos Mexican Cafe",30.1683678,-95.5044072
268092,36271.94,"Romano's Macaroni Grill",30.1665336,-95.4519598
268100,25510.9,"Romano's Macaroni Grill",29.7382794,-95.4809029
268124,23561.94,"Romano's Macaroni Grill",29.9627152,-95.5424931
268153,38188.96,"Movie Tavern Willowbrook",29.9914563,-95.5764359
268157,33026.87,"Movie Tavern",29.9950223,-95.4263378
268172,33585.97,Amedeus,29.542632,-95.017374
268196,48723.88,"Dario's American Cuisine",30.0439498,-95.542505
268213,8050,"Zio's Italian Kitchen",29.9876637,-95.4247441
268232,70694.93,"Center Bar",29.987366,-95.3337998
268236,140778.96,"Le Grand Comptoir",29.987366,-95.3337998
268240,58232.99,"Mango Taco Truck",29.987366,-95.3337998
268248,25670.9,"Usa Seafood Grill & Bar",29.879934,-95.613033
268252,10282.99,"Antonia's Food, Llc",29.7836621,-95.8061404
268267,57507.91,"El Pacifico Seafood Restaurant",29.7066383,-95.4839343
268271,123633.88,"Peli Peli",29.994345,-95.5721842
268290,16485.97,"Mary'z Mediterranean Cuisine I",29.731124,-95.4821599
268294,8533.88,"Mongolian Management Llc",29.5455519,-95.1337424
268373,101974.93,"Doubletree Houston Internation",29.946392,-95.332562
268377,41516.87,"Kim's Pub",30.0123944,-95.5955112
268389,192010.9,"Mo's A Place For Steaks",29.7475202,-95.4604791
268393,94500,"Guadalajara Del Centro",29.7546546,-95.3651509
268419,24524.93,"20 Below Sports Lounge Llc",29.8163205,-95.7211449
268423,39000.9,"Hooters Of Houston Nw Freeway",29.8447895,-95.496275
268446,34786.87,"Olympia Grill At Pier 21",29.3097266,-94.792619
268454,11618.96,"Lava Rock",29.770088,-95.4038549
268470,103151.94,"Coaches Sports Bar & Grill",29.7859146,-95.6862924
268501,52635.97,"Sylvia's Enchilada Kitchen",29.754839,-95.498763
268536,21937.91,"Rainforest Cafe",29.739545,-95.462716
268540,7297.91,"Mr Jims Hole In The Ground Ice",29.739687,-95.8543569
268638,72348.96,"Buffalo Wild Wings Grill & Bar",29.6935765,-95.7734572
268646,183217.91,Anvil,29.7431228,-95.3969013
268650,8490.9,"Taqueria Arandas #12",29.643112,-95.2438449
268679,260593.88,"Fleming's Prime Steakhouse And",29.7772638,-95.5624894
268683,111600,"Joy Of Houston Sport Bar",29.881405,-95.5775
268694,44158.96,"Cheddars Casual Cafe",30.0675642,-95.4357758
268706,118685.97,"Brick House Tavern + Tap",29.8445693,-95.4957237
268717,101125.97,"Side Yard",29.2837101,-94.798038
268748,5914.93,"Emporio Brazilian Cafe Inc",29.7375309,-95.5971952
268767,20630.9,"Xfy Mongolia Hot Pot & Grill",29.7368681,-95.4850068
268778,4311.94,"Angus Grill Brazilian Steakhou",29.7381732,-95.4893741
268835,52242.99,"Rebels Honky Tonk",29.7709322,-95.4118038
268843,43297.91,"The Lancaster Bistro",29.7615739,-95.3647711
268856,948.96,"El Chinampa Mexican Restaurant",29.809378,-95.159402
268864,89570.9,"Canyon Creek Cafe, Llc",29.7749672,-95.427747
268873,167186.87,"Iii Forks #422",29.7545151,-95.3651358
268885,1455.97,Fuddruckers,29.307762,-94.794801
268914,95995.97,"Bourbon Street Sports Bar",29.7712529,-95.7516166
268922,2200,"Amore Italian Restaurant",29.6511139,-95.5695191
268926,23066.87,Bootleggers,29.9086271,-95.5915751
268930,22383.88,"Boudreaux's Cajun Kitchen",29.7856147,-95.5367278
268964,331.94,Villacafe,30.180193,-95.487956
268980,9495.97,"Rico's Mexican Grill",30.0503219,-95.2360594
268996,5112.99,"Jefe Bar Latin Club",29.760745,-95.362289
269008,143471.94,2-A-Days,29.5979746,-95.2656636
269016,2670.9,"Alfonso's Mexican Restaurant #",30.1327125,-95.4878353
269055,159366.87,"Mccormick & Schmick's Seafood",29.7702767,-95.6005162
269064,53180.9,"Hooters Of Willowbrook",29.9550592,-95.5429366
269072,4478.96,"American Grill",29.5468775,-95.1364971
269187,1051.94,"Chipotle Mexican Grill",29.6909133,-95.4158267
269203,25160.9,"Candelari's Pizzeria",29.7057954,-95.4191894
269207,275217.91,"Sdg Post Oak Lp",29.7472091,-95.4616578
269218,75006.87,"Exit 73 Bar & Grill",30.1148024,-95.4385131
269284,944.93,"Chipotle Mexican Grill",29.9963676,-95.5768153
269292,130888.96,"Ra Sushi",29.7786274,-95.5618933
269304,31243.88,Michiru,29.525645,-95.1265905
269321,17818.96,"Big Fun Entertainment",29.941107,-95.58421
269329,141144.93,"Pete's Dueling Piano Bar",29.7545151,-95.3651358
269346,21247.91,"El Bocadito Sports Bar",29.673091,-95.264104
269350,638.96,"Chipotle Mexican Grill",30.000172,-95.1848911
269433,206378.96,"Valencia Oranges Iv, Llc",29.7801559,-95.5602669
269449,34350,"Ruby Tequila's Mexican Kitchen",29.9628708,-95.5449997
269473,9158.96,"Courtyard By Marriott - Housto",29.7836531,-95.6075555
269477,11960,"Copa Sports Bar",29.6546847,-95.5700496
269481,5583.88,"La Presa Mexican Restaurant",30.0511276,-95.3885008
269497,62391.94,Chuy's,29.737902,-95.528432
269520,65742.99,"Benchwarmers Sports Bar",29.9079224,-95.6304646
269536,22413.88,"G Bar",29.77944,-95.6279969
269560,101690.9,"The Tremont House",29.306353,-94.7948739
269564,130060,"The Hotel Galvez",29.2926728,-94.7860444
269611,35310,"Legends Sports Bar & Lounge",29.5922532,-95.2055298
269622,22846.87,"Antonia's Cucina Italiana Bar",29.9727241,-95.7017198
269657,36126.87,"Embassy Suite Houston-Energy P",29.786482,-95.5929869
269685,44988.96,"Tony's Mexican Restaurant",29.7705637,-95.7530733
269701,5942.99,"Mongolian Management Llc",29.7856767,-95.5351524
269708,3120,"Springhill Suites Webster",29.5242792,-95.122279
269716,1264.93,"Wacky Mongolian Grill & Bbq",29.9959049,-95.5743487
269741,2160,"Il Me Jung Restaurant",29.793996,-95.541779
269808,46110,"La Trattoria Tuscano",30.1819373,-95.4864065
269820,154334.93,"Straits Houston City Center, L",29.7797741,-95.5616562
269835,12810,"Atami Steak & Sushi",29.7765271,-95.7516702
269851,1845.97,"Restaurante Y Taquerias Monter",29.724999,-95.323469
269859,49578.96,"Brewskis Pub & Patio No 2",29.9971677,-95.5821428
