id,barId,date,paid,rev,id,taxId,name,address,city,state,zip,countyId,lat,lng
11173,837,"2014-06-00 00:00:00",1725.65,25755.97014925373,837,MB214290,"BARNEY'S BILLIARD SALOON NO 12","10670 FM 1960 RD W            ","HOUSTON             ",TX,77070,101,29.9352947,-95.5810117
11275,844,"2014-06-00 00:00:00",2053.14,30643.880597014922,844,MB214611,"BILLY RAY'S                   ","16402 WALLISVILLE RD          ","HOUSTON             ",TX,77049,101,29.816654,-95.140354
11425,854,"2014-06-00 00:00:00",2305.13,34404.92537313433,854,MB215891,"19TH HOLE GRILL & BAR         ","202 SAWDUST RD STE 118        ","HOUSTON             ",TX,77380,170,30.1261952,-95.4672962
11499,859,"2014-06-00 00:00:00",5362.61,80038.95522388059,859,MB216454,"CARRINGTON'S                  ","9585 MAIN ST                  ","HOUSTON             ",TX,77025,101,29.6799051,-95.4243302
11543,862,"2014-06-00 00:00:00",12652.48,188842.98507462683,862,MB216695,"CENTERFOLDS                   ","6166 RICHMOND AVE             ","HOUSTON             ",TX,77057,101,29.7322494,-95.4895618
11575,865,"2014-06-00 00:00:00",1018.6,15202.985074626866,865,MB217083,"MONTEREY'S TEXMEX CAFE (#562) ","12520 GREENSPOINT DR          ","HOUSTON             ",TX,77060,101,29.9509867,-95.4110299
11590,866,"2014-06-00 00:00:00",0,0,866,MB217085,"MISSION BURRITO # 806         ","6168 N HWY 6                  ","HOUSTON             ",TX,77084,101,29.86887,-95.644755
11605,867,"2014-06-00 00:00:00",0,0,867,MB217123,"MONTEREY'S LITTLE MEXICO (#559","10515 NORTHWEST FWY           ","HOUSTON             ",TX,77092,101,29.8122821,-95.462133
11620,868,"2014-06-00 00:00:00",463.97,6924.925373134329,868,MB217125,"MONTEREY'S LITTLE MEXICO #513 ","1331 CROSSTIMBERS ST          ","HOUSTON             ",TX,77022,101,29.8289871,-95.3823637
11725,875,"2014-06-00 00:00:00",0,0,875,MB217815,"COHEN HOUSE FACULTY CLUB      ","6100 MAIN ST COHEN HOUSE BLD  ","HOUSTON             ",TX,77005,101,29.7183467,-95.4306141
11813,881,"2014-06-00 00:00:00",848.89,12669.999999999998,881,MB218467,"ELVIA'S CANTINA               ","2727 FONDREN RD STE 2A        ","HOUSTON             ",TX,77063,101,29.7364872,-95.5202704
11903,888,"2014-06-00 00:00:00",2412.8,36011.94029850746,888,MB218965,"BARNEY'S BILLIARD SALOON #3   ","1702 WEST LOOP N              ","HOUSTON             ",TX,77008,101,29.8005874,-95.4482664
11997,895,"2014-06-00 00:00:00",2946.05,43970.89552238806,895,MB219646,"FOXXY'S CABERET               ","11112 S POST OAK RD           ","HOUSTON             ",TX,77035,101,29.6574856,-95.4644478
12251,913,"2014-06-00 00:00:00",2485.56,37097.91044776119,913,MB221018,"MONUMENT INN RESTAURANT       ","4406 INDEPENDENCE PKWY S      ","HOUSTON             ",TX,77571,101,29.7611583,-95.0805202
12384,922,"2014-06-00 00:00:00",2886.62,43083.88059701492,922,MB221227,"BIMBO'S BEER & BAR-B-Q        ","10634 COSSEY RD               ","HOUSTON             ",TX,77070,101,30.010604,-95.585225
12414,924,"2014-06-00 00:00:00",6198.7,92517.91044776118,924,MB221474,"GRAND PRIZE                   ","1010 BANKS ST                 ","HOUSTON             ",TX,77006,101,29.730376,-95.391648
12517,931,"2014-06-00 00:00:00",1829.1,27299.999999999996,931,MB222380,"THE OLIVE GARDEN OF TEXAS 1259","12711 GULF FWY                ","HOUSTON             ",TX,77034,101,29.615698,-95.214253
12548,934,"2014-06-00 00:00:00",3081.26,45988.9552238806,934,MB222939,"LA MEXICANA RESTAURANT        ","1018 FAIRVIEW ST              ","HOUSTON             ",TX,77006,101,29.748361,-95.391705
12563,935,"2014-06-00 00:00:00",2920.79,43593.88059701492,935,MB223382,"BLACK LABRADOR PUB            ","4100 MONTROSE BLVD            ","HOUSTON             ",TX,77006,101,29.7357453,-95.3915978
12664,944,"2014-06-00 00:00:00",200.73,2995.970149253731,944,MB224035,"TACO CABANA                   ","7501 BELLAIRE BLVD            ","HOUSTON             ",TX,77036,101,29.7043743,-95.5148206
12721,948,"2014-06-00 00:00:00",493.72,7368.955223880597,948,MB224275,"MIRAGE CABARET                ","3416 W 34TH ST                ","HOUSTON             ",TX,77092,101,29.8172736,-95.4462188
12736,949,"2014-06-00 00:00:00",4537.1,67717.9104477612,949,MB224302,"THE HIDEAWAY ON DUNVALE       ","3122 DUNVALE RD               ","HOUSTON             ",TX,77063,101,29.730133,-95.514334
12810,955,"2014-06-00 00:00:00",404.94,6043.880597014925,955,MB224713,"TEPPAY CORPORATION            ","6516-A-2 WESTHEIMER AVE       ","HOUSTON             ",TX,77057,101,29.7387139,-95.5000638
12871,960,"2014-06-00 00:00:00",8219.29,122675.97014925374,960,MB225277,"GOLD CUP                      ","12747 NORTHWEST FWY           ","HOUSTON             ",TX,77092,101,29.8401849,-95.492134
12886,961,"2014-06-00 00:00:00",1750.77,26130.89552238806,961,MB225374,"THE OLIVE GARDEN OF TEXAS 1285","9080 SOUTHWEST FWY            ","HOUSTON             ",TX,77074,101,29.685505,-95.5335146
12975,967,"2014-06-00 00:00:00",3558.97,53118.95522388059,967,MB225965,"OUTBACK STEAKHOUSE            ","10001 WESTHEIMER RD STE 1010  ","HOUSTON             ",TX,77042,101,29.7362958,-95.5499819
13019,970,"2014-06-00 00:00:00",2020.72,30160,970,MB226210,"WESTBURY COZY CORNER          ","11530 BURDINE ST STE A        ","HOUSTON             ",TX,77035,101,29.6542029,-95.4815049
13065,973,"2014-06-00 00:00:00",3708.24,55346.86567164178,973,MB226335,"FAUD'S RESTAURANT             ","6100 WESTHEIMER RD STE 144    ","HOUSTON             ",TX,77057,101,29.7389967,-95.4905009
13096,975,"2014-06-00 00:00:00",191.88,2863.880597014925,975,MB226473,"SWIFT + COMPANY               ","2137 W ALABAMA ST             ","HOUSTON             ",TX,77098,101,29.7382391,-95.4124186
13126,977,"2014-06-00 00:00:00",15262.26,227794.92537313432,977,MB226565,"TRULUCK'S STEAK & STONE CRAB  ","5919 WESTHEIMER               ","HOUSTON             ",TX,77057,101,29.7372826,-95.4862606
13191,982,"2014-06-00 00:00:00",282.53,4216.86567164179,982,MB226877,"TACO CABANA                   ","9220 GULF FWY                 ","HOUSTON             ",TX,77017,101,29.6541706,-95.2533291
13236,985,"2014-06-00 00:00:00",377.27,5630.895522388059,985,MB227036,"TACO CABANA                   ","700 NORTH LOOP W              ","HOUSTON             ",TX,77018,101,29.8131931,-95.4103448
13355,994,"2014-06-00 00:00:00",160.33,2392.9850746268658,994,MB227303,"CABANA BEVERAGES INC          ","21121 STATE HIGHWAY 249       ","HOUSTON             ",TX,77070,101,29.9914563,-95.5764359
13445,1000,"2014-06-00 00:00:00",407.49,6081.940298507462,1000,MB227375,"TACO CABANA #172              ","4903 W BELLFORT ST            ","HOUSTON             ",TX,77035,101,29.6702064,-95.4625251
13460,1001,"2014-06-00 00:00:00",220.02,3283.880597014925,1001,MB227481,"THE HAPPY GO LUCKY CLUB       ","4016 TELEPHONE RD             ","HOUSTON             ",TX,77087,101,29.7052989,-95.3078463
13667,1015,"2014-06-00 00:00:00",3504.43,52304.92537313432,1015,MB227919,"HUNTER'S PUB                  ","10549 S POST OAK              ","HOUSTON             ",TX,77035,101,29.6663157,-95.4627819
13831,1026,"2014-06-00 00:00:00",1721.83,25698.955223880595,1026,MB228737,"IRISH PUB-KENNEALLY'S         ","2111 S SHEPHERD DR            ","HOUSTON             ",TX,77019,101,29.746493,-95.4103499
13936,1033,"2014-06-00 00:00:00",15816.95,236073.8805970149,1033,MB229222,"HUGHES HANGER                 ","2811 WASHINGTON AVE STE 104   ","HOUSTON             ",TX,77007,101,29.7684789,-95.3879658
13996,1038,"2014-06-00 00:00:00",602.46,8991.940298507463,1038,MB229393,"CASA OLE RESTAURANT (#4)      ","1020 FEDERAL RD               ","HOUSTON             ",TX,77015,101,29.7711222,-95.2151738
14026,1041,"2014-06-00 00:00:00",5800.92,86580.89552238806,1041,MB229900,"OMNI HOUSTON WESTSIDE         ","13210 KATY FWY                ","HOUSTON             ",TX,77079,101,29.7859549,-95.6188395
14209,1055,"2014-06-00 00:00:00",328.43,4901.940298507462,1055,MB230790,"CABANA BEVERAGES INC          ","11880 BISSONNET ST            ","HOUSTON             ",TX,77099,101,29.675603,-95.5870593
14239,1057,"2014-06-00 00:00:00",116.51,1738.955223880597,1057,MB230860,"JUANITO'S NIGHT CLUB          ","6762 TELEPHONE RD             ","HOUSTON             ",TX,77061,101,29.6629484,-95.2892971
14286,1061,"2014-06-00 00:00:00",1428.3,21317.91044776119,1061,MB230948,"FAJITA WILLIES CAFE & CANTINA ","15650 FM 529 RD               ","HOUSTON             ",TX,77095,101,29.8792271,-95.6441789
14330,1064,"2014-06-00 00:00:00",1642.77,24518.955223880595,1064,MB231330,"HEFLEY'S                      ","138 W GRAY ST                 ","HOUSTON             ",TX,77019,101,29.753477,-95.380294
14742,1094,"2014-06-00 00:00:00",4260.66,63591.940298507456,1094,MB232739,"MOLLY'S PUB                   ","902 RAMADA DR                 ","HOUSTON             ",TX,77062,101,29.5564357,-95.123172
14981,1112,"2014-06-00 00:00:00",197.51,2947.9104477611936,1112,MB233437,"CABANA BEVERAGES, INC.        ","167 YALE ST                   ","HOUSTON             ",TX,77007,101,29.7734533,-95.3990045
15011,1114,"2014-06-00 00:00:00",191.35,2855.970149253731,1114,MB233528,"EL IMPERIAL MEXICAN RESTAURANT","818 FEDERAL RD                ","HOUSTON             ",TX,77015,101,29.7756005,-95.2181667
15026,1115,"2014-06-00 00:00:00",1540.33,22989.999999999996,1115,MB233529,"CANARY CLUB                   ","711 FREEPORT ST               ","HOUSTON             ",TX,77015,101,29.783804,-95.17788
15079,1119,"2014-06-00 00:00:00",1628.3,24302.985074626864,1119,MB233915,"CHAYNS                        ","3920 FM 1960 RD W STE 101     ","HOUSTON             ",TX,77068,101,29.99352,-95.489212
15124,1122,"2014-06-00 00:00:00",3159.72,47159.99999999999,1122,MB234180,"BIG JOHN'S ICE HOUSE          ","12640 BRIAR FOREST DR         ","HOUSTON             ",TX,77077,101,29.7544452,-95.6081022
15187,1128,"2014-06-00 00:00:00",25809.53,385216.8656716418,1128,MB234433,"CAMPUS BEVERAGE INC           ","111 N POST OAK LANE           ","HOUSTON             ",TX,77024,101,29.7690712,-95.4607201
15217,1130,"2014-06-00 00:00:00",1132.97,16910,1130,MB234489,"CAPS PIANO BAR                ","2610 BRIAR RIDGE DR           ","HOUSTON             ",TX,77057,101,29.73896,-95.4916512
15308,1136,"2014-06-00 00:00:00",1419.66,21188.955223880595,1136,MB234903,"TEALA'S MEXICAN RESTAURANT    ","3210 W DALLAS ST              ","HOUSTON             ",TX,77019,101,29.7574469,-95.3999495
15458,1146,"2014-06-00 00:00:00",3175.8,47400,1146,MB235280,"BARNEY'S BILLIARD SALOON #5   ","217-A B C F H FM 1960 WEST    ","HOUSTON             ",TX,77090,101,29.9992761,-95.4803132
15588,1156,"2014-06-00 00:00:00",2899.62,43277.91044776119,1156,MB236601,"R & R SPORTS BAR & GRILL      ","1840 BARKER CYPRESS RD        ","HOUSTON             ",TX,77084,101,29.795403,-95.688071
15687,1163,"2014-06-00 00:00:00",2016.63,30098.955223880595,1163,MB236874,"BLUTO'S BAR                   ","8979 RICHMOND AVE             ","HOUSTON             ",TX,77063,101,29.728965,-95.5219537
15743,1168,"2014-06-00 00:00:00",154.83,2310.89552238806,1168,MB237057,"CABANA BEVERAGES INC          ","11212 FUQUA ST                ","HOUSTON             ",TX,77089,101,29.6129325,-95.2194416
15811,1173,"2014-06-00 00:00:00",2806.16,41882.985074626864,1173,MB237647,"LA REVOLUCION SPORTS BAR      ","7705 CHANNELSIDE ST           ","HOUSTON             ",TX,77012,101,29.717165,-95.283046
15892,1180,"2014-06-00 00:00:00",1855.63,27695.97014925373,1180,MB238054,"OUTBACK STEAKHOUSE            ","20455 KATY FWY                ","HOUSTON             ",TX,77450,101,29.7842308,-95.7272158
15982,1186,"2014-06-00 00:00:00",2018.17,30121.940298507463,1186,MB238268,"CHILI'S GRILL & BAR           ","7621 FM 1960 RD W             ","HOUSTON             ",TX,77070,101,29.9639235,-95.5429829
16162,1199,"2014-06-00 00:00:00",2734.73,40816.86567164179,1199,MB238779,"SLICK WILLIE'S FAMILY POOL HAL","1200 WESTHEIMER RD            ","HOUSTON             ",TX,77006,101,29.744851,-95.39353
16184,1201,"2014-06-00 00:00:00",1050.49,15678.955223880595,1201,MB238795,"CLEMENTINE'S EATING PARLOR    ","6448 FM 1960 WEST             ","HOUSTON             ",TX,77069,101,29.9717387,-95.5277915
16199,1202,"2014-06-00 00:00:00",452.71,6756.86567164179,1202,MB238847,"SEOUL GARDEN                  ","9446 LONG POINT RD            ","HOUSTON             ",TX,77055,101,29.7975998,-95.5251359
16260,1206,"2014-06-00 00:00:00",283.14,4225.970149253731,1206,MB239155,"CABANA BEVERAGES, INC.        ","11441 KATY FWY                ","HOUSTON             ",TX,77079,101,29.7837658,-95.5844164
16380,1214,"2014-06-00 00:00:00",3646.4,54423.880597014926,1214,MB239731,"TONY'S TAVERN & SPORTS BAR    ","12779 JONES RD STE 115        ","HOUSTON             ",TX,77070,101,29.9586658,-95.5858312
16439,1218,"2014-06-00 00:00:00",3228.32,48183.880597014926,1218,MB239975,"CHAMPION GOLF CLUB, INC.      ","13722 CHAMPIONS DR            ","HOUSTON             ",TX,77069,101,29.9804559,-95.5304584
16477,1221,"2014-06-00 00:00:00",1647.06,24582.985074626864,1221,MB240337,"MASSA'S                       ","1160 SMITH ST                 ","HOUSTON             ",TX,77002,101,29.7578776,-95.3696174
16529,1225,"2014-06-00 00:00:00",327.63,4890,1225,MB240498,"CABANA BEVERAGES INC          ","13480 NORTHWEST FWY           ","HOUSTON             ",TX,77040,101,29.851881,-95.509254
16574,1228,"2014-06-00 00:00:00",8808.42,131468.9552238806,1228,MB241000,"PAPPASITO'S CANTINA           ","7050 FM 1960 W                ","HOUSTON             ",TX,77069,101,29.9683815,-95.5354058
16768,1241,"2014-06-00 00:00:00",4877.6,72800,1241,MB241782,"TIME OUT #2                   ","307 EL DORADO BLVD            ","HOUSTON             ",TX,77598,101,29.5570729,-95.1483319
16812,1244,"2014-06-00 00:00:00",5087.84,75937.9104477612,1244,MB242095,"ESCALANTE'S                   ","6582 WOODWAY DR               ","HOUSTON             ",TX,77057,101,29.7549664,-95.5007061
16949,1255,"2014-06-00 00:00:00",4170.88,62251.94029850746,1255,MB242803,"DAMIAN'S CUCINA ITALIANA      ","3011 SMITH ST                 ","HOUSTON             ",TX,77006,101,29.744372,-95.3797079
17099,1265,"2014-06-00 00:00:00",1222.95,18252.985074626864,1265,MB243572,"KOOZIE'S ICE HOUSE            ","7337 ALABONSON RD             ","HOUSTON             ",TX,77088,101,29.8772132,-95.4834428
17129,1267,"2014-06-00 00:00:00",6879.69,102681.94029850746,1267,MB243605,"COLORADO BAR AND GRILL        ","6710 SOUTHWEST FWY            ","HOUSTON             ",TX,77074,101,29.7160055,-95.5013009
17175,1270,"2014-06-00 00:00:00",2384.99,35596.86567164178,1270,MB243721,"THE BIG EASY SOCIAL AND PLEASU","5731 KIRBY DR                 ","HOUSTON             ",TX,77005,101,29.7208094,-95.4181165
17190,1271,"2014-06-00 00:00:00",1763.77,26324.925373134327,1271,MB243751,"BAY OAKS COUNTRY CLUB         ","14545 BAY OAKS BLVD           ","HOUSTON             ",TX,77059,101,29.5933713,-95.1260478
17235,1274,"2014-06-00 00:00:00",1685.58,25157.91044776119,1274,MB244055,"OUTBACK STEAKHOUSE            ","5710 FM 1960 RD W             ","HOUSTON             ",TX,77069,101,29.9792725,-95.5147948
17250,1275,"2014-06-00 00:00:00",5424.58,80963.88059701493,1275,MB244125,"MOLLY'S PUB                   ","24905 INTERSTATE 45           ","HOUSTON             ",TX,77380,170,30.1145736,-95.4391999
17265,1276,"2014-06-00 00:00:00",13323.55,198858.95522388056,1276,MB244221,"MO'S PLACE                    ","21940 KINGSLAND BLVD          ","HOUSTON             ",TX,77450,101,29.775486,-95.7530485
17369,1284,"2014-06-00 00:00:00",804.6,12008.955223880597,1284,MB244647,"EL CHARRO MEXICAN RESTAURANT C","11163 HUFFMEISTER RD          ","HOUSTON             ",TX,77065,101,29.9377879,-95.6288994
17384,1285,"2014-06-00 00:00:00",1523.71,22741.940298507463,1285,MB244649,"OLIVE GARDEN RESTAURANT #1441 ","2750 HIGHWAY 6 S              ","HOUSTON             ",TX,77082,101,29.7302454,-95.6448706
17414,1287,"2014-06-00 00:00:00",10868.07,162210,1287,MB244714,"PAPPADEUX SEAFOOD KITCHEN     ","7110 FM 1960 WEST             ","HOUSTON             ",TX,77069,101,29.967648,-95.536506
17444,1289,"2014-06-00 00:00:00",129.91,1938.9552238805968,1289,MB244731,"CABANA BEVERAGES, INC.        ","2025 FM 1960 RD W             ","HOUSTON             ",TX,77090,101,30.008851,-95.4596909
17519,1294,"2014-06-00 00:00:00",2767.16,41300.895522388055,1294,MB244858,"JB'S PUB                      ","9110 JONES RD                 ","HOUSTON             ",TX,77065,101,29.9066929,-95.5836769
17624,1302,"2014-06-00 00:00:00",1730.14,25822.985074626864,1302,MB245697,"THE CLUB AT FALCON POINT      ","24503 FALCON POINT DR         ","HOUSTON             ",TX,77494,079,29.7701473,-95.794591
17669,1305,"2014-06-00 00:00:00",307.19,4584.925373134328,1305,MB245763,"CABANA BEVERAGES, INC.        ","2535 HIGHWAY 6 S              ","HOUSTON             ",TX,77082,101,29.7337222,-95.6432023
17684,1306,"2014-06-00 00:00:00",4808.12,71762.98507462686,1306,MB245770,"CLICKS BILLIARDS              ","13380 NORTHWEST FWY           ","HOUSTON             ",TX,77040,101,29.8508286,-95.5063582
18040,1331,"2014-06-00 00:00:00",1403.58,20948.955223880595,1331,MB246947,"DON CARLOS MEXICAN RESTAURANT ","8385 BROADWAY ST              ","HOUSTON             ",TX,77061,101,29.670195,-95.2763257
18178,1341,"2014-06-00 00:00:00",2000.35,29855.970149253728,1341,MB247625,"CHILI'S GRILL & BAR           ","518 FM 1960 RD W              ","HOUSTON             ",TX,77090,101,30.0194377,-95.4379036
18193,1342,"2014-06-00 00:00:00",5855.86,87400.89552238805,1342,MB247710,"FIESTA EN GUADALAJARA         ","3522 IRVINGTON BLVD           ","HOUSTON             ",TX,77009,101,29.793003,-95.360579
18330,1352,"2014-06-00 00:00:00",2610.45,38961.940298507456,1352,MB248084,"THE HOUSTON CLUB              ","910 LOUISIANA ST FL 49        ","HOUSTON             ",TX,77002,101,29.752554,-95.3704009
18418,1358,"2014-06-00 00:00:00",7355.72,109786.86567164179,1358,MB248254,"PENNISON'S SPORTS PUB TOO     ","7610 CHERRY PARK DR STE B     ","HOUSTON             ",TX,77095,101,29.8894552,-95.6399984
18448,1360,"2014-06-00 00:00:00",0,0,1360,MB248428,"LANDRY'S SEAFOOD INN & OYSTER ","8816 WESTHEIMER RD            ","HOUSTON             ",TX,77063,101,29.738002,-95.52012
18522,1366,"2014-06-00 00:00:00",23044.38,343945.9701492537,1366,MB248784,"TMC BEVERAGES OF HOUSTON, INC.","3303 SAGE RD STE 100          ","HOUSTON             ",TX,77056,101,29.733522,-95.466103
18537,1367,"2014-06-00 00:00:00",987.31,14735.97014925373,1367,MB248861,"THE LEXINGTON GRILL           ","2005 LEXINGTON ST             ","HOUSTON             ",TX,77098,101,29.731448,-95.409853
18605,1372,"2014-06-00 00:00:00",3874.67,57830.895522388055,1372,MB249208,"TIA MARIA'S MEXICAN RESTAURANT","4618 DACOMA ST                ","HOUSTON             ",TX,77092,101,29.8067957,-95.4577627
18620,1373,"2014-06-00 00:00:00",351.81,5250.895522388059,1373,MB249210,"CABANA BEVERAGES, INC.        ","373 S MASON RD                ","HOUSTON             ",TX,77450,101,29.7801582,-95.7512947
